episode,step,state,action,next_state,chosen_action_reward,max_reward_action,max_reward,action_reward
227,4,149,0.0,225,0.6687563061714172,0.0,0.6687563061714172,
227,4,149,0.0,225,,,,0.6687563061714172
227,5,225,2.0,152,1.2960728406906128,1.0,1.421278715133667,
227,5,225,0.0,152,,,,1.326589584350586
227,5,225,1.0,152,,,,1.421278715133667
227,5,225,2.0,152,,,,1.2960728406906128
227,6,152,0.0,153,0.669261634349823,0.0,0.669261634349823,
227,6,152,0.0,153,,,,0.669261634349823
227,7,153,1.0,155,1.1055185794830322,1.0,1.1055185794830322,
227,7,153,0.0,155,,,,1.0344535112380981
227,7,153,1.0,155,,,,1.1055185794830322
228,1,346,1.0,170,1.10250985622406,1.0,1.10250985622406,
228,1,346,0.0,170,,,,1.0215873718261719
228,1,346,1.0,170,,,,1.10250985622406
228,2,170,0.0,370,1.0293983221054077,1.0,1.0980396270751953,
228,2,170,0.0,370,,,,1.0293983221054077
228,2,170,1.0,370,,,,1.0980396270751953
228,3,370,0.0,169,0.6699705123901367,0.0,0.6699705123901367,
228,3,370,0.0,169,,,,0.6699705123901367
228,4,169,1.0,375,1.1111215353012085,1.0,1.1111215353012085,
228,4,169,0.0,375,,,,1.0391201972961426
228,4,169,1.0,375,,,,1.1111215353012085
228,5,375,0.0,156,1.065359354019165,1.0,1.1386332511901855,
228,5,375,0.0,156,,,,1.065359354019165
228,5,375,1.0,156,,,,1.1386332511901855
228,6,156,0.0,164,1.009670615196228,1.0,1.0821278095245361,
228,6,156,0.0,164,,,,1.009670615196228
228,6,156,1.0,164,,,,1.0821278095245361
228,7,164,0.0,256,1.0180861949920654,1.0,1.090406894683838,
228,7,164,0.0,256,,,,1.0180861949920654
228,7,164,1.0,256,,,,1.090406894683838
228,8,256,0.0,163,0.6678810715675354,0.0,0.6678810715675354,
228,8,256,0.0,163,,,,0.6678810715675354
228,9,163,0.0,416,1.0306308269500732,1.0,1.0972001552581787,
228,9,163,0.0,416,,,,1.0306308269500732
228,9,163,1.0,416,,,,1.0972001552581787
228,10,416,0.0,414,0.6654698252677917,0.0,0.6654698252677917,
228,10,416,0.0,414,,,,0.6654698252677917
229,1,391,0.0,345,1.276728868484497,1.0,1.3640443086624146,
229,1,391,0.0,345,,,,1.276728868484497
229,1,391,1.0,345,,,,1.3640443086624146
229,1,391,2.0,345,,,,1.2529659271240234
229,2,345,0.0,169,0.6848396062850952,0.0,0.6848396062850952,
229,2,345,0.0,169,,,,0.6848396062850952
229,3,169,1.0,375,1.1144979000091553,1.0,1.1144979000091553,
229,3,169,0.0,375,,,,1.0378804206848145
229,3,169,1.0,375,,,,1.1144979000091553
229,4,375,1.0,157,1.088969111442566,1.0,1.088969111442566,
229,4,375,0.0,157,,,,1.021133303642273
229,4,375,1.0,157,,,,1.088969111442566
229,5,157,0.0,158,1.0265494585037231,1.0,1.0967397689819336,
229,5,157,0.0,158,,,,1.0265494585037231
229,5,157,1.0,158,,,,1.0967397689819336
229,6,158,0.0,177,0.6811317205429077,0.0,0.6811317205429077,
229,6,158,0.0,177,,,,0.6811317205429077
229,7,177,0.0,178,0.6495528817176819,0.0,0.6495528817176819,
229,7,177,0.0,178,,,,0.6495528817176819
229,8,178,0.0,188,1.0349448919296265,1.0,1.1098905801773071,
229,8,178,0.0,188,,,,1.0349448919296265
229,8,178,1.0,188,,,,1.1098905801773071
229,9,188,1.0,189,1.0901672840118408,1.0,1.0901672840118408,
229,9,188,0.0,189,,,,1.0226274728775024
229,9,188,1.0,189,,,,1.0901672840118408
229,10,189,0.0,210,1.0380041599273682,1.0,1.106397032737732,
229,10,189,0.0,210,,,,1.0380041599273682
229,10,189,1.0,210,,,,1.106397032737732
229,11,210,1.0,201,1.0983467102050781,1.0,1.0983467102050781,
229,11,210,0.0,201,,,,1.0272756814956665
229,11,210,1.0,201,,,,1.0983467102050781
229,12,201,0.0,233,1.0271093845367432,1.0,1.0944501161575317,
229,12,201,0.0,233,,,,1.0271093845367432
229,12,201,1.0,233,,,,1.0944501161575317
229,13,233,0.0,244,1.0215986967086792,1.0,1.0905652046203613,
229,13,233,0.0,244,,,,1.0215986967086792
229,13,233,1.0,244,,,,1.0905652046203613
229,14,244,0.0,34,0.6683542132377625,0.0,0.6683542132377625,
229,14,244,0.0,34,,,,0.6683542132377625
229,15,34,0.0,33,1.0265004634857178,1.0,1.0986223220825195,
229,15,34,0.0,33,,,,1.0265004634857178
229,15,34,1.0,33,,,,1.0986223220825195
229,16,33,0.0,31,1.026462197303772,1.0,1.0950320959091187,
229,16,33,0.0,31,,,,1.026462197303772
229,16,33,1.0,31,,,,1.0950320959091187
229,17,31,0.0,358,1.0270040035247803,1.0,1.0953843593597412,
229,17,31,0.0,358,,,,1.0270040035247803
229,17,31,1.0,358,,,,1.0953843593597412
229,18,358,0.0,40,1.0254393815994263,1.0,1.097924828529358,
229,18,358,0.0,40,,,,1.0254393815994263
229,18,358,1.0,40,,,,1.097924828529358
229,19,40,1.0,49,1.1454079151153564,1.0,1.1454079151153564,
229,19,40,0.0,49,,,,1.067513346672058
229,19,40,1.0,49,,,,1.1454079151153564
229,20,49,0.0,364,0.9640337228775024,1.0,1.0362664461135864,
229,20,49,0.0,364,,,,0.9640337228775024
229,20,49,1.0,364,,,,1.0362664461135864
229,21,364,0.0,356,0.6816028952598572,0.0,0.6816028952598572,
229,21,364,0.0,356,,,,0.6816028952598572
230,1,19,0.0,24,1.0398629903793335,1.0,1.110489010810852,
230,1,19,0.0,24,,,,1.0398629903793335
230,1,19,1.0,24,,,,1.110489010810852
230,2,24,0.0,350,1.0264968872070312,1.0,1.0946263074874878,
230,2,24,0.0,350,,,,1.0264968872070312
230,2,24,1.0,350,,,,1.0946263074874878
230,3,350,0.0,311,1.0241115093231201,1.0,1.0936366319656372,
230,3,350,0.0,311,,,,1.0241115093231201
230,3,350,1.0,311,,,,1.0936366319656372
230,4,311,0.0,79,0.6695323586463928,0.0,0.6695323586463928,
230,4,311,0.0,79,,,,0.6695323586463928
230,5,79,0.0,81,1.0295361280441284,1.0,1.1055309772491455,
230,5,79,0.0,81,,,,1.0295361280441284
230,5,79,1.0,81,,,,1.1055309772491455
230,6,81,0.0,117,0.6661196351051331,0.0,0.6661196351051331,
230,6,81,0.0,117,,,,0.6661196351051331
230,7,117,0.0,299,1.2929199934005737,1.0,1.3776090145111084,
230,7,117,0.0,299,,,,1.2929199934005737
230,7,117,1.0,299,,,,1.3776090145111084
230,7,117,2.0,299,,,,1.2616209983825684
230,8,299,0.0,383,0.6771537661552429,0.0,0.6771537661552429,
230,8,299,0.0,383,,,,0.6771537661552429
230,9,383,1.0,274,1.1047807931900024,1.0,1.1047807931900024,
230,9,383,0.0,274,,,,1.0254836082458496
230,9,383,1.0,274,,,,1.1047807931900024
230,10,274,1.0,265,1.1022396087646484,1.0,1.1022396087646484,
230,10,274,0.0,265,,,,1.0299193859100342
230,10,274,1.0,265,,,,1.1022396087646484
230,11,265,1.0,263,1.0884191989898682,1.0,1.0884191989898682,
230,11,265,0.0,263,,,,1.0180938243865967
230,11,265,1.0,263,,,,1.0884191989898682
230,12,263,1.0,260,1.0993702411651611,1.0,1.0993702411651611,
230,12,263,0.0,260,,,,1.0265569686889648
230,12,263,1.0,260,,,,1.0993702411651611
230,13,260,0.0,259,0.6692701578140259,0.0,0.6692701578140259,
230,13,260,0.0,259,,,,0.6692701578140259
230,14,259,0.0,258,0.704494833946228,0.0,0.704494833946228,
230,14,259,0.0,258,,,,0.704494833946228
231,1,205,1.0,195,1.0608826875686646,1.0,1.0608826875686646,
231,1,205,0.0,195,,,,0.9910078048706055
231,1,205,1.0,195,,,,1.0608826875686646
231,2,195,1.0,194,1.0899497270584106,1.0,1.0899497270584106,
231,2,195,0.0,194,,,,1.023433804512024
231,2,195,1.0,194,,,,1.0899497270584106
231,3,194,1.0,181,1.0897929668426514,1.0,1.0897929668426514,
231,3,194,0.0,181,,,,1.0236856937408447
231,3,194,1.0,181,,,,1.0897929668426514
231,4,181,1.0,313,1.0927542448043823,1.0,1.0927542448043823,
231,4,181,0.0,313,,,,1.0260629653930664
231,4,181,1.0,313,,,,1.0927542448043823
231,5,313,0.0,184,1.0381920337677002,1.0,1.1049574613571167,
231,5,313,0.0,184,,,,1.0381920337677002
231,5,313,1.0,184,,,,1.1049574613571167
231,6,184,0.0,178,0.6251211166381836,0.0,0.6251211166381836,
231,6,184,0.0,178,,,,0.6251211166381836
231,7,178,0.0,188,1.0331289768218994,1.0,1.1088361740112305,
231,7,178,0.0,188,,,,1.0331289768218994
231,7,178,1.0,188,,,,1.1088361740112305
231,8,188,1.0,189,1.0919861793518066,1.0,1.0919861793518066,
231,8,188,0.0,189,,,,1.021828293800354
231,8,188,1.0,189,,,,1.0919861793518066
231,9,189,0.0,210,1.0353169441223145,1.0,1.1068594455718994,
231,9,189,0.0,210,,,,1.0353169441223145
231,9,189,1.0,210,,,,1.1068594455718994
231,10,210,1.0,201,1.099506139755249,1.0,1.099506139755249,
231,10,210,0.0,201,,,,1.0286864042282104
231,10,210,1.0,201,,,,1.099506139755249
231,11,201,0.0,233,1.0257024765014648,1.0,1.0961331129074097,
231,11,201,0.0,233,,,,1.0257024765014648
231,11,201,1.0,233,,,,1.0961331129074097
231,12,233,0.0,244,1.0206246376037598,1.0,1.09178626537323,
231,12,233,0.0,244,,,,1.0206246376037598
231,12,233,1.0,244,,,,1.09178626537323
231,13,244,0.0,34,0.669056236743927,0.0,0.669056236743927,
231,13,244,0.0,34,,,,0.669056236743927
231,14,34,1.0,32,1.1876589059829712,1.0,1.1876589059829712,
231,14,34,0.0,32,,,,1.1094776391983032
231,14,34,1.0,32,,,,1.1876589059829712
232,1,55,0.0,133,1.059678554534912,1.0,1.1322498321533203,
232,1,55,0.0,133,,,,1.059678554534912
232,1,55,1.0,133,,,,1.1322498321533203
232,2,133,0.0,130,1.0254803895950317,1.0,1.0974115133285522,
232,2,133,0.0,130,,,,1.0254803895950317
232,2,133,1.0,130,,,,1.0974115133285522
232,3,130,0.0,128,1.026202917098999,1.0,1.0980138778686523,
232,3,130,0.0,128,,,,1.026202917098999
232,3,130,1.0,128,,,,1.0980138778686523
232,4,128,1.0,69,1.0997428894042969,1.0,1.0997428894042969,
232,4,128,0.0,69,,,,1.027729868888855
232,4,128,1.0,69,,,,1.0997428894042969
232,5,69,0.0,144,0.6686338782310486,0.0,0.6686338782310486,
232,5,69,0.0,144,,,,0.6686338782310486
232,6,144,0.0,64,0.9893516302108765,1.0,1.053329586982727,
232,6,144,0.0,64,,,,0.9893516302108765
232,6,144,1.0,64,,,,1.053329586982727
233,1,93,1.0,78,1.418592929840088,1.0,1.418592929840088,
233,1,93,0.0,78,,,,1.3279802799224854
233,1,93,1.0,78,,,,1.418592929840088
233,1,93,2.0,78,,,,1.2950416803359985
233,2,78,1.0,49,1.09259831905365,1.0,1.09259831905365,
233,2,78,0.0,49,,,,1.01957368850708
233,2,78,1.0,49,,,,1.09259831905365
233,3,49,1.0,365,1.0972312688827515,1.0,1.0972312688827515,
233,3,49,0.0,365,,,,1.0206412076950073
233,3,49,1.0,365,,,,1.0972312688827515
233,4,365,1.0,47,1.4054940938949585,1.0,1.4054940938949585,
233,4,365,0.0,47,,,,1.3150511980056763
233,4,365,1.0,47,,,,1.4054940938949585
233,4,365,2.0,47,,,,1.2869069576263428
233,5,47,0.0,44,1.0396562814712524,1.0,1.108908772468567,
233,5,47,0.0,44,,,,1.0396562814712524
233,5,47,1.0,44,,,,1.108908772468567
233,6,44,0.0,51,0.6315011382102966,0.0,0.6315011382102966,
233,6,44,0.0,51,,,,0.6315011382102966
234,1,331,1.0,52,1.0938798189163208,1.0,1.0938798189163208,
234,1,331,0.0,52,,,,1.0236403942108154
234,1,331,1.0,52,,,,1.0938798189163208
234,2,52,1.0,361,1.0983648300170898,1.0,1.0983648300170898,
234,2,52,0.0,361,,,,1.0187652111053467
234,2,52,1.0,361,,,,1.0983648300170898
234,3,361,1.0,0,1.101978063583374,1.0,1.101978063583374,
234,3,361,0.0,0,,,,1.022223949432373
234,3,361,1.0,0,,,,1.101978063583374
234,4,0,1.0,367,1.10190749168396,1.0,1.10190749168396,
234,4,0,0.0,367,,,,1.0307610034942627
234,4,0,1.0,367,,,,1.10190749168396
234,5,367,1.0,352,1.0989892482757568,1.0,1.0989892482757568,
234,5,367,0.0,352,,,,1.0198386907577515
234,5,367,1.0,352,,,,1.0989892482757568
234,6,352,2.0,246,1.3034154176712036,1.0,1.4263575077056885,
234,6,352,0.0,246,,,,1.3325742483139038
234,6,352,1.0,246,,,,1.4263575077056885
234,6,352,2.0,246,,,,1.3034154176712036
234,7,246,1.0,30,1.0997730493545532,1.0,1.0997730493545532,
234,7,246,0.0,30,,,,1.0291458368301392
234,7,246,1.0,30,,,,1.0997730493545532
234,8,30,1.0,234,1.150514841079712,1.0,1.150514841079712,
234,8,30,0.0,234,,,,1.0728744268417358
234,8,30,1.0,234,,,,1.150514841079712
234,9,234,1.0,377,1.097780704498291,1.0,1.097780704498291,
234,9,234,0.0,377,,,,1.029260516166687
234,9,234,1.0,377,,,,1.097780704498291
234,10,377,0.0,229,0.666456401348114,0.0,0.666456401348114,
234,10,377,0.0,229,,,,0.666456401348114
234,11,229,1.0,197,1.0990724563598633,1.0,1.0990724563598633,
234,11,229,0.0,197,,,,1.0272245407104492
234,11,229,1.0,197,,,,1.0990724563598633
234,12,197,1.0,195,1.1003453731536865,1.0,1.1003453731536865,
234,12,197,0.0,195,,,,1.028071403503418
234,12,197,1.0,195,,,,1.1003453731536865
234,13,195,1.0,194,1.0922484397888184,1.0,1.0922484397888184,
234,13,195,0.0,194,,,,1.0198497772216797
234,13,195,1.0,194,,,,1.0922484397888184
234,14,194,1.0,181,1.094663381576538,1.0,1.094663381576538,
234,14,194,0.0,181,,,,1.0248063802719116
234,14,194,1.0,181,,,,1.094663381576538
234,15,181,1.0,313,1.0985212326049805,1.0,1.0985212326049805,
234,15,181,0.0,313,,,,1.0260725021362305
234,15,181,1.0,313,,,,1.0985212326049805
234,16,313,1.0,183,1.0933934450149536,1.0,1.0933934450149536,
234,16,313,0.0,183,,,,1.0251221656799316
234,16,313,1.0,183,,,,1.0933934450149536
234,17,183,1.0,180,1.1071105003356934,1.0,1.1071105003356934,
234,17,183,0.0,180,,,,1.0382936000823975
234,17,183,1.0,180,,,,1.1071105003356934
235,1,55,1.0,132,1.098336935043335,1.0,1.098336935043335,
235,1,55,0.0,132,,,,1.0283212661743164
235,1,55,1.0,132,,,,1.098336935043335
235,2,132,0.0,134,0.662311315536499,0.0,0.662311315536499,
235,2,132,0.0,134,,,,0.662311315536499
235,3,134,1.0,52,1.0513086318969727,1.0,1.0513086318969727,
235,3,134,0.0,52,,,,0.9898371696472168
235,3,134,1.0,52,,,,1.0513086318969727
235,4,52,1.0,361,1.0958821773529053,1.0,1.0958821773529053,
235,4,52,0.0,361,,,,1.0142807960510254
235,4,52,1.0,361,,,,1.0958821773529053
235,5,361,1.0,0,1.102926254272461,1.0,1.102926254272461,
235,5,361,0.0,0,,,,1.0217880010604858
235,5,361,1.0,0,,,,1.102926254272461
235,6,0,1.0,367,1.1037163734436035,1.0,1.1037163734436035,
235,6,0,0.0,367,,,,1.031944751739502
235,6,0,1.0,367,,,,1.1037163734436035
235,7,367,1.0,352,1.0985862016677856,1.0,1.0985862016677856,
235,7,367,0.0,352,,,,1.0180459022521973
235,7,367,1.0,352,,,,1.0985862016677856
236,1,331,0.0,53,1.0555460453033447,1.0,1.1268378496170044,
236,1,331,0.0,53,,,,1.0555460453033447
236,1,331,1.0,53,,,,1.1268378496170044
236,2,53,1.0,61,1.1020708084106445,1.0,1.1020708084106445,
236,2,53,0.0,61,,,,1.0289487838745117
236,2,53,1.0,61,,,,1.1020708084106445
236,3,61,1.0,63,1.1021716594696045,1.0,1.1021716594696045,
236,3,61,0.0,63,,,,1.0291465520858765
236,3,61,1.0,63,,,,1.1021716594696045
236,4,63,0.0,64,1.0178934335708618,1.0,1.090391755104065,
236,4,63,0.0,64,,,,1.0178934335708618
236,4,63,1.0,64,,,,1.090391755104065
236,5,64,1.0,67,1.1005626916885376,1.0,1.1005626916885376,
236,5,64,0.0,67,,,,1.0280649662017822
236,5,64,1.0,67,,,,1.1005626916885376
237,1,317,0.0,315,0.6645971536636353,0.0,0.6645971536636353,
237,1,317,0.0,315,,,,0.6645971536636353
237,2,315,1.0,303,1.0982613563537598,1.0,1.0982613563537598,
237,2,315,0.0,303,,,,1.0158069133758545
237,2,315,1.0,303,,,,1.0982613563537598
237,3,303,1.0,272,1.101084589958191,1.0,1.101084589958191,
237,3,303,0.0,272,,,,1.02170729637146
237,3,303,1.0,272,,,,1.101084589958191
237,4,272,1.0,306,1.1003646850585938,1.0,1.1003646850585938,
237,4,272,0.0,306,,,,1.0184218883514404
237,4,272,1.0,306,,,,1.1003646850585938
237,5,306,1.0,387,1.0948671102523804,1.0,1.0948671102523804,
237,5,306,0.0,387,,,,1.0227956771850586
237,5,306,1.0,387,,,,1.0948671102523804
237,6,387,0.0,398,0.6685900688171387,0.0,0.6685900688171387,
237,6,387,0.0,398,,,,0.6685900688171387
237,7,398,0.0,386,1.0265610218048096,1.0,1.0983479022979736,
237,7,398,0.0,386,,,,1.0265610218048096
237,7,398,1.0,386,,,,1.0983479022979736
237,8,386,1.0,91,1.1126941442489624,1.0,1.1126941442489624,
237,8,386,0.0,91,,,,1.0360682010650635
237,8,386,1.0,91,,,,1.1126941442489624
237,9,91,0.0,85,1.0120518207550049,1.0,1.086808204650879,
237,9,91,0.0,85,,,,1.0120518207550049
237,9,91,1.0,85,,,,1.086808204650879
237,10,85,1.0,312,1.0946376323699951,1.0,1.0946376323699951,
237,10,85,0.0,312,,,,1.0236413478851318
237,10,85,1.0,312,,,,1.0946376323699951
237,11,312,0.0,348,0.6723304390907288,0.0,0.6723304390907288,
237,11,312,0.0,348,,,,0.6723304390907288
237,12,348,0.0,82,1.0652321577072144,1.0,1.1391210556030273,
237,12,348,0.0,82,,,,1.0652321577072144
237,12,348,1.0,82,,,,1.1391210556030273
238,1,45,1.0,41,1.3571226596832275,1.0,1.3571226596832275,
238,1,45,0.0,41,,,,1.2727879285812378
238,1,45,1.0,41,,,,1.3571226596832275
238,1,45,2.0,41,,,,1.2455170154571533
238,2,41,1.0,378,1.397475004196167,1.0,1.397475004196167,
238,2,41,0.0,378,,,,1.317145586013794
238,2,41,1.0,378,,,,1.397475004196167
238,2,41,2.0,378,,,,1.2880207300186157
238,3,378,1.0,382,1.0983229875564575,1.0,1.0983229875564575,
238,3,378,0.0,382,,,,1.028141736984253
238,3,378,1.0,382,,,,1.0983229875564575
238,4,382,1.0,353,1.0993707180023193,1.0,1.0993707180023193,
238,4,382,0.0,353,,,,1.027834415435791
238,4,382,1.0,353,,,,1.0993707180023193
238,5,353,0.0,1,1.080053448677063,1.0,1.1615768671035767,
238,5,353,0.0,1,,,,1.080053448677063
238,5,353,1.0,1,,,,1.1615768671035767
238,6,1,0.0,127,0.6652452349662781,0.0,0.6652452349662781,
238,6,1,0.0,127,,,,0.6652452349662781
238,7,127,1.0,409,1.0956921577453613,1.0,1.0956921577453613,
238,7,127,0.0,409,,,,1.0217881202697754
238,7,127,1.0,409,,,,1.0956921577453613
238,8,409,1.0,71,1.4053009748458862,1.0,1.4053009748458862,
238,8,409,0.0,71,,,,1.318143606185913
238,8,409,1.0,71,,,,1.4053009748458862
238,8,409,2.0,71,,,,1.2903687953948975
238,9,71,1.0,26,1.096358060836792,1.0,1.096358060836792,
238,9,71,0.0,26,,,,1.0223965644836426
238,9,71,1.0,26,,,,1.096358060836792
238,10,26,1.0,342,1.0954020023345947,1.0,1.0954020023345947,
238,10,26,0.0,342,,,,1.0215977430343628
238,10,26,1.0,342,,,,1.0954020023345947
238,11,342,2.0,8,1.2999534606933594,1.0,1.398366928100586,
238,11,342,0.0,8,,,,1.3261654376983643
238,11,342,1.0,8,,,,1.398366928100586
238,11,342,2.0,8,,,,1.2999534606933594
239,1,411,0.0,413,1.0327993631362915,1.0,1.1026979684829712,
239,1,411,0.0,413,,,,1.0327993631362915
239,1,411,1.0,413,,,,1.1026979684829712
239,2,413,1.0,185,1.0969446897506714,1.0,1.0969446897506714,
239,2,413,0.0,185,,,,1.0236343145370483
239,2,413,1.0,185,,,,1.0969446897506714
239,3,185,1.0,222,1.0913972854614258,1.0,1.0913972854614258,
239,3,185,0.0,222,,,,1.0208799839019775
239,3,185,1.0,222,,,,1.0913972854614258
239,4,222,0.0,213,1.0333560705184937,1.0,1.100954294204712,
239,4,222,0.0,213,,,,1.0333560705184937
239,4,222,1.0,213,,,,1.100954294204712
239,5,213,1.0,295,1.0906659364700317,1.0,1.0906659364700317,
239,5,213,0.0,295,,,,1.017267107963562
239,5,213,1.0,295,,,,1.0906659364700317
239,6,295,1.0,202,1.1025866270065308,1.0,1.1025866270065308,
239,6,295,0.0,202,,,,1.0311490297317505
239,6,295,1.0,202,,,,1.1025866270065308
240,1,401,0.0,284,1.009286880493164,1.0,1.0813157558441162,
240,1,401,0.0,284,,,,1.009286880493164
240,1,401,1.0,284,,,,1.0813157558441162
240,2,284,0.0,233,1.0283054113388062,1.0,1.0981066226959229,
240,2,284,0.0,233,,,,1.0283054113388062
240,2,284,1.0,233,,,,1.0981066226959229
240,3,233,1.0,243,1.0978765487670898,1.0,1.0978765487670898,
240,3,233,0.0,243,,,,1.0269747972488403
240,3,233,1.0,243,,,,1.0978765487670898
240,4,243,0.0,237,1.0337862968444824,1.0,1.1067701578140259,
240,4,243,0.0,237,,,,1.0337862968444824
240,4,243,1.0,237,,,,1.1067701578140259
240,5,237,0.0,239,1.029637336730957,1.0,1.101248860359192,
240,5,237,0.0,239,,,,1.029637336730957
240,5,237,1.0,239,,,,1.101248860359192
241,1,391,0.0,345,1.3032349348068237,1.0,1.394760251045227,
241,1,391,0.0,345,,,,1.3032349348068237
241,1,391,1.0,345,,,,1.394760251045227
241,1,391,2.0,345,,,,1.2757841348648071
241,2,345,0.0,169,0.6750063300132751,0.0,0.6750063300132751,
241,2,345,0.0,169,,,,0.6750063300132751
241,3,169,1.0,375,1.1111215353012085,1.0,1.1111215353012085,
241,3,169,0.0,375,,,,1.0391201972961426
241,3,169,1.0,375,,,,1.1111215353012085
241,4,375,0.0,156,1.065359354019165,1.0,1.1386332511901855,
241,4,375,0.0,156,,,,1.065359354019165
241,4,375,1.0,156,,,,1.1386332511901855
241,5,156,0.0,164,1.009670615196228,1.0,1.0821278095245361,
241,5,156,0.0,164,,,,1.009670615196228
241,5,156,1.0,164,,,,1.0821278095245361
241,6,164,0.0,256,1.0180861949920654,1.0,1.090406894683838,
241,6,164,0.0,256,,,,1.0180861949920654
241,6,164,1.0,256,,,,1.090406894683838
241,7,256,0.0,163,0.6678810715675354,0.0,0.6678810715675354,
241,7,256,0.0,163,,,,0.6678810715675354
241,8,163,0.0,416,1.0306308269500732,1.0,1.0972001552581787,
241,8,163,0.0,416,,,,1.0306308269500732
241,8,163,1.0,416,,,,1.0972001552581787
241,9,416,0.0,414,0.6654698252677917,0.0,0.6654698252677917,
241,9,416,0.0,414,,,,0.6654698252677917
242,1,24,0.0,350,1.0294480323791504,1.0,1.0993843078613281,
242,1,24,0.0,350,,,,1.0294480323791504
242,1,24,1.0,350,,,,1.0993843078613281
242,2,350,0.0,311,1.0246946811676025,1.0,1.0946474075317383,
242,2,350,0.0,311,,,,1.0246946811676025
242,2,350,1.0,311,,,,1.0946474075317383
242,3,311,0.0,79,0.6705436110496521,0.0,0.6705436110496521,
242,3,311,0.0,79,,,,0.6705436110496521
242,4,79,1.0,80,1.1595020294189453,1.0,1.1595020294189453,
242,4,79,0.0,80,,,,1.0803569555282593
242,4,79,1.0,80,,,,1.1595020294189453
242,5,80,0.0,118,1.033099889755249,1.0,1.0984978675842285,
242,5,80,0.0,118,,,,1.033099889755249
242,5,80,1.0,118,,,,1.0984978675842285
242,6,118,0.0,124,1.028121829032898,1.0,1.0954737663269043,
242,6,118,0.0,124,,,,1.028121829032898
242,6,118,1.0,124,,,,1.0954737663269043
242,7,124,0.0,116,1.0260170698165894,1.0,1.0943057537078857,
242,7,124,0.0,116,,,,1.0260170698165894
242,7,124,1.0,116,,,,1.0943057537078857
242,8,116,0.0,276,1.0281180143356323,1.0,1.0950677394866943,
242,8,116,0.0,276,,,,1.0281180143356323
242,8,116,1.0,276,,,,1.0950677394866943
242,9,276,0.0,273,1.0240894556045532,1.0,1.0908492803573608,
242,9,276,0.0,273,,,,1.0240894556045532
242,9,276,1.0,273,,,,1.0908492803573608
242,10,273,0.0,271,1.0277361869812012,1.0,1.0939066410064697,
242,10,273,0.0,271,,,,1.0277361869812012
242,10,273,1.0,271,,,,1.0939066410064697
242,11,271,0.0,373,1.0271495580673218,1.0,1.0943257808685303,
242,11,271,0.0,373,,,,1.0271495580673218
242,11,271,1.0,373,,,,1.0943257808685303
243,1,346,1.0,170,1.1021391153335571,1.0,1.1021391153335571,
243,1,346,0.0,170,,,,1.0185136795043945
243,1,346,1.0,170,,,,1.1021391153335571
243,2,170,0.0,370,1.029574990272522,1.0,1.0996999740600586,
243,2,170,0.0,370,,,,1.029574990272522
243,2,170,1.0,370,,,,1.0996999740600586
243,3,370,0.0,169,0.6672066450119019,0.0,0.6672066450119019,
243,3,370,0.0,169,,,,0.6672066450119019
243,4,169,1.0,375,1.11114501953125,1.0,1.11114501953125,
243,4,169,0.0,375,,,,1.0366363525390625
243,4,169,1.0,375,,,,1.11114501953125
243,5,375,1.0,157,1.090083122253418,1.0,1.090083122253418,
243,5,375,0.0,157,,,,1.0211139917373657
243,5,375,1.0,157,,,,1.090083122253418
243,6,157,0.0,158,1.0273256301879883,1.0,1.098434567451477,
243,6,157,0.0,158,,,,1.0273256301879883
243,6,157,1.0,158,,,,1.098434567451477
243,7,158,0.0,177,0.6799079775810242,0.0,0.6799079775810242,
243,7,158,0.0,177,,,,0.6799079775810242
243,8,177,0.0,178,0.6550856828689575,0.0,0.6550856828689575,
243,8,177,0.0,178,,,,0.6550856828689575
243,9,178,0.0,188,1.0327553749084473,1.0,1.1089003086090088,
243,9,178,0.0,188,,,,1.0327553749084473
243,9,178,1.0,188,,,,1.1089003086090088
243,10,188,1.0,189,1.0920579433441162,1.0,1.0920579433441162,
243,10,188,0.0,189,,,,1.0221333503723145
243,10,188,1.0,189,,,,1.0920579433441162
243,11,189,0.0,210,1.034118890762329,1.0,1.1056299209594727,
243,11,189,0.0,210,,,,1.034118890762329
243,11,189,1.0,210,,,,1.1056299209594727
243,12,210,1.0,201,1.0991986989974976,1.0,1.0991986989974976,
243,12,210,0.0,201,,,,1.0287237167358398
243,12,210,1.0,201,,,,1.0991986989974976
243,13,201,0.0,233,1.0250684022903442,1.0,1.0955092906951904,
243,13,201,0.0,233,,,,1.0250684022903442
243,13,201,1.0,233,,,,1.0955092906951904
243,14,233,1.0,243,1.0982141494750977,1.0,1.0982141494750977,
243,14,233,0.0,243,,,,1.0269219875335693
243,14,233,1.0,243,,,,1.0982141494750977
243,15,243,0.0,237,1.0341434478759766,1.0,1.1070955991744995,
243,15,243,0.0,237,,,,1.0341434478759766
243,15,243,1.0,237,,,,1.1070955991744995
243,16,237,0.0,239,1.0294997692108154,1.0,1.1011555194854736,
243,16,237,0.0,239,,,,1.0294997692108154
243,16,237,1.0,239,,,,1.1011555194854736
243,17,239,0.0,240,0.7347709536552429,0.0,0.7347709536552429,
243,17,239,0.0,240,,,,0.7347709536552429
244,1,93,1.0,78,1.4297196865081787,1.0,1.4297196865081787,
244,1,93,0.0,78,,,,1.3308663368225098
244,1,93,1.0,78,,,,1.4297196865081787
244,1,93,2.0,78,,,,1.30087411403656
