episode,step,state,action,next_state,chosen_action_reward,max_reward_action,max_reward,action_reward
141,6,222,0.0,213,,,,1.0304230451583862
141,6,222,1.0,213,,,,1.1116694211959839
141,7,213,1.0,295,1.13483464717865,1.0,1.13483464717865,
141,7,213,0.0,295,,,,1.055442452430725
141,7,213,1.0,295,,,,1.13483464717865
141,8,295,1.0,202,1.103692889213562,1.0,1.103692889213562,
141,8,295,0.0,202,,,,1.0241408348083496
141,8,295,1.0,202,,,,1.103692889213562
142,1,350,0.0,311,1.0450639724731445,1.0,1.124358892440796,
142,1,350,0.0,311,,,,1.0450639724731445
142,1,350,1.0,311,,,,1.124358892440796
142,2,311,0.0,79,0.6660948395729065,0.0,0.6660948395729065,
142,2,311,0.0,79,,,,0.6660948395729065
142,3,79,0.0,81,1.020693063735962,1.0,1.098334550857544,
142,3,79,0.0,81,,,,1.020693063735962
142,3,79,1.0,81,,,,1.098334550857544
142,4,81,0.0,117,0.6819109916687012,0.0,0.6819109916687012,
142,4,81,0.0,117,,,,0.6819109916687012
142,5,117,1.0,300,1.4510098695755005,1.0,1.4510098695755005,
142,5,117,0.0,300,,,,1.3566213846206665
142,5,117,1.0,300,,,,1.4510098695755005
142,5,117,2.0,300,,,,1.3060418367385864
142,6,300,0.0,389,1.0478124618530273,1.0,1.1255433559417725,
142,6,300,0.0,389,,,,1.0478124618530273
142,6,300,1.0,389,,,,1.1255433559417725
142,7,389,0.0,388,1.0321648120880127,1.0,1.109278678894043,
142,7,389,0.0,388,,,,1.0321648120880127
142,7,389,1.0,388,,,,1.109278678894043
142,8,388,0.0,404,0.678310751914978,0.0,0.678310751914978,
142,8,388,0.0,404,,,,0.678310751914978
143,1,346,1.0,170,1.1185507774353027,1.0,1.1185507774353027,
143,1,346,0.0,170,,,,1.0400328636169434
143,1,346,1.0,170,,,,1.1185507774353027
143,2,170,0.0,370,1.032555341720581,1.0,1.1096941232681274,
143,2,170,0.0,370,,,,1.032555341720581
143,2,170,1.0,370,,,,1.1096941232681274
143,3,370,0.0,169,0.6725307106971741,0.0,0.6725307106971741,
143,3,370,0.0,169,,,,0.6725307106971741
143,4,169,1.0,375,1.0897250175476074,1.0,1.0897250175476074,
143,4,169,0.0,375,,,,1.0133593082427979
143,4,169,1.0,375,,,,1.0897250175476074
143,5,375,0.0,156,0.9818441867828369,1.0,1.059340238571167,
143,5,375,0.0,156,,,,0.9818441867828369
143,5,375,1.0,156,,,,1.059340238571167
143,6,156,0.0,164,1.0590928792953491,1.0,1.1493713855743408,
143,6,156,0.0,164,,,,1.0590928792953491
143,6,156,1.0,164,,,,1.1493713855743408
143,7,164,0.0,256,1.044708251953125,1.0,1.1267716884613037,
143,7,164,0.0,256,,,,1.044708251953125
143,7,164,1.0,256,,,,1.1267716884613037
143,8,256,0.0,163,0.6931605339050293,0.0,0.6931605339050293,
143,8,256,0.0,163,,,,0.6931605339050293
144,1,281,1.0,21,1.1089138984680176,1.0,1.1089138984680176,
144,1,281,0.0,21,,,,1.028545618057251
144,1,281,1.0,21,,,,1.1089138984680176
144,2,21,1.0,84,1.148849368095398,1.0,1.148849368095398,
144,2,21,0.0,84,,,,1.0647082328796387
144,2,21,1.0,84,,,,1.148849368095398
144,3,84,1.0,80,1.1025313138961792,1.0,1.1025313138961792,
144,3,84,0.0,80,,,,1.0204501152038574
144,3,84,1.0,80,,,,1.1025313138961792
144,4,80,0.0,118,1.052311658859253,1.0,1.1366976499557495,
144,4,80,0.0,118,,,,1.052311658859253
144,4,80,1.0,118,,,,1.1366976499557495
144,5,118,0.0,124,1.0413169860839844,1.0,1.1229770183563232,
144,5,118,0.0,124,,,,1.0413169860839844
144,5,118,1.0,124,,,,1.1229770183563232
144,6,124,0.0,116,1.040766954421997,1.0,1.1222364902496338,
144,6,124,0.0,116,,,,1.040766954421997
144,6,124,1.0,116,,,,1.1222364902496338
144,7,116,0.0,276,1.0442599058151245,1.0,1.1259311437606812,
144,7,116,0.0,276,,,,1.0442599058151245
144,7,116,1.0,276,,,,1.1259311437606812
144,8,276,0.0,273,1.0529086589813232,1.0,1.1285935640335083,
144,8,276,0.0,273,,,,1.0529086589813232
144,8,276,1.0,273,,,,1.1285935640335083
144,9,273,0.0,271,1.0362504720687866,1.0,1.1122462749481201,
144,9,273,0.0,271,,,,1.0362504720687866
144,9,273,1.0,271,,,,1.1122462749481201
144,10,271,0.0,373,1.0455379486083984,1.0,1.1285394430160522,
144,10,271,0.0,373,,,,1.0455379486083984
144,10,271,1.0,373,,,,1.1285394430160522
145,1,414,0.0,248,0.666142463684082,0.0,0.666142463684082,
145,1,414,0.0,248,,,,0.666142463684082
145,2,248,0.0,411,0.6851906180381775,0.0,0.6851906180381775,
145,2,248,0.0,411,,,,0.6851906180381775
145,3,411,0.0,413,1.0402021408081055,1.0,1.1216211318969727,
145,3,411,0.0,413,,,,1.0402021408081055
145,3,411,1.0,413,,,,1.1216211318969727
145,4,413,1.0,185,1.1212931871414185,1.0,1.1212931871414185,
145,4,413,0.0,185,,,,1.0397889614105225
145,4,413,1.0,185,,,,1.1212931871414185
145,5,185,1.0,222,1.1199086904525757,1.0,1.1199086904525757,
145,5,185,0.0,222,,,,1.0444529056549072
145,5,185,1.0,222,,,,1.1199086904525757
145,6,222,0.0,213,1.0304230451583862,1.0,1.1116694211959839,
145,6,222,0.0,213,,,,1.0304230451583862
145,6,222,1.0,213,,,,1.1116694211959839
145,7,213,1.0,295,1.13483464717865,1.0,1.13483464717865,
145,7,213,0.0,295,,,,1.055442452430725
145,7,213,1.0,295,,,,1.13483464717865
145,8,295,1.0,202,1.103692889213562,1.0,1.103692889213562,
145,8,295,0.0,202,,,,1.0241408348083496
145,8,295,1.0,202,,,,1.103692889213562
146,1,244,0.0,34,0.6747178435325623,0.0,0.6747178435325623,
146,1,244,0.0,34,,,,0.6747178435325623
146,2,34,0.0,33,1.0412747859954834,1.0,1.1184239387512207,
146,2,34,0.0,33,,,,1.0412747859954834
146,2,34,1.0,33,,,,1.1184239387512207
146,3,33,0.0,31,1.0412383079528809,1.0,1.1186901330947876,
146,3,33,0.0,31,,,,1.0412383079528809
146,3,33,1.0,31,,,,1.1186901330947876
146,4,31,0.0,358,1.0380014181137085,1.0,1.1153422594070435,
146,4,31,0.0,358,,,,1.0380014181137085
146,4,31,1.0,358,,,,1.1153422594070435
146,5,358,0.0,40,1.0428955554962158,1.0,1.119393229484558,
146,5,358,0.0,40,,,,1.0428955554962158
146,5,358,1.0,40,,,,1.119393229484558
146,6,40,1.0,49,1.0860812664031982,1.0,1.0860812664031982,
146,6,40,0.0,49,,,,1.0061157941818237
146,6,40,1.0,49,,,,1.0860812664031982
146,7,49,1.0,365,1.1305159330368042,1.0,1.1305159330368042,
146,7,49,0.0,365,,,,1.0476571321487427
146,7,49,1.0,365,,,,1.1305159330368042
147,1,414,0.0,248,0.666142463684082,0.0,0.666142463684082,
147,1,414,0.0,248,,,,0.666142463684082
147,2,248,0.0,411,0.6851906180381775,0.0,0.6851906180381775,
147,2,248,0.0,411,,,,0.6851906180381775
147,3,411,0.0,413,1.0402021408081055,1.0,1.1216211318969727,
147,3,411,0.0,413,,,,1.0402021408081055
147,3,411,1.0,413,,,,1.1216211318969727
147,4,413,1.0,185,1.1212931871414185,1.0,1.1212931871414185,
147,4,413,0.0,185,,,,1.0397889614105225
147,4,413,1.0,185,,,,1.1212931871414185
147,5,185,1.0,222,1.1199086904525757,1.0,1.1199086904525757,
147,5,185,0.0,222,,,,1.0444529056549072
147,5,185,1.0,222,,,,1.1199086904525757
147,6,222,0.0,213,1.0304230451583862,1.0,1.1116694211959839,
147,6,222,0.0,213,,,,1.0304230451583862
147,6,222,1.0,213,,,,1.1116694211959839
147,7,213,1.0,295,1.13483464717865,1.0,1.13483464717865,
147,7,213,0.0,295,,,,1.055442452430725
147,7,213,1.0,295,,,,1.13483464717865
147,8,295,1.0,202,1.103692889213562,1.0,1.103692889213562,
147,8,295,0.0,202,,,,1.0241408348083496
147,8,295,1.0,202,,,,1.103692889213562
148,1,109,0.0,108,1.037954330444336,1.0,1.1264653205871582,
148,1,109,0.0,108,,,,1.037954330444336
148,1,109,1.0,108,,,,1.1264653205871582
148,2,108,1.0,105,1.133650302886963,1.0,1.133650302886963,
148,2,108,0.0,105,,,,1.05079984664917
148,2,108,1.0,105,,,,1.133650302886963
148,3,105,0.0,112,1.0419259071350098,1.0,1.1285189390182495,
148,3,105,0.0,112,,,,1.0419259071350098
148,3,105,1.0,112,,,,1.1285189390182495
148,4,112,0.0,114,1.0373404026031494,1.0,1.1243774890899658,
148,4,112,0.0,114,,,,1.0373404026031494
148,4,112,1.0,114,,,,1.1243774890899658
148,5,114,0.0,116,1.0064458847045898,1.0,1.0865328311920166,
148,5,114,0.0,116,,,,1.0064458847045898
148,5,114,1.0,116,,,,1.0865328311920166
148,6,116,0.0,276,1.0442599058151245,1.0,1.1259311437606812,
148,6,116,0.0,276,,,,1.0442599058151245
148,6,116,1.0,276,,,,1.1259311437606812
148,7,276,0.0,273,1.0529086589813232,1.0,1.1285935640335083,
148,7,276,0.0,273,,,,1.0529086589813232
148,7,276,1.0,273,,,,1.1285935640335083
148,8,273,0.0,271,1.0362504720687866,1.0,1.1122462749481201,
148,8,273,0.0,271,,,,1.0362504720687866
148,8,273,1.0,271,,,,1.1122462749481201
148,9,271,0.0,373,1.0455379486083984,1.0,1.1285394430160522,
148,9,271,0.0,373,,,,1.0455379486083984
148,9,271,1.0,373,,,,1.1285394430160522
149,1,391,0.0,345,1.3801511526107788,1.0,1.4797896146774292,
149,1,391,0.0,345,,,,1.3801511526107788
149,1,391,1.0,345,,,,1.4797896146774292
149,1,391,2.0,345,,,,1.3241056203842163
149,2,345,0.0,169,0.6804654598236084,0.0,0.6804654598236084,
149,2,345,0.0,169,,,,0.6804654598236084
149,3,169,1.0,375,1.0841783285140991,1.0,1.0841783285140991,
149,3,169,0.0,375,,,,1.0047667026519775
149,3,169,1.0,375,,,,1.0841783285140991
149,4,375,1.0,157,1.1435279846191406,1.0,1.1435279846191406,
149,4,375,0.0,157,,,,1.0586017370224
149,4,375,1.0,157,,,,1.1435279846191406
149,5,157,0.0,158,1.0405247211456299,1.0,1.1186132431030273,
149,5,157,0.0,158,,,,1.0405247211456299
149,5,157,1.0,158,,,,1.1186132431030273
149,6,158,0.0,177,0.6474999785423279,0.0,0.6474999785423279,
149,6,158,0.0,177,,,,0.6474999785423279
149,7,177,0.0,178,0.7075964212417603,0.0,0.7075964212417603,
149,7,177,0.0,178,,,,0.7075964212417603
149,8,178,0.0,188,1.0352205038070679,1.0,1.1153125762939453,
149,8,178,0.0,188,,,,1.0352205038070679
149,8,178,1.0,188,,,,1.1153125762939453
149,9,188,1.0,189,1.1290725469589233,1.0,1.1290725469589233,
149,9,188,0.0,189,,,,1.0508694648742676
149,9,188,1.0,189,,,,1.1290725469589233
149,10,189,0.0,210,1.0107512474060059,1.0,1.0893971920013428,
149,10,189,0.0,210,,,,1.0107512474060059
149,10,189,1.0,210,,,,1.0893971920013428
149,11,210,1.0,201,1.1194696426391602,1.0,1.1194696426391602,
149,11,210,0.0,201,,,,1.039777159690857
149,11,210,1.0,201,,,,1.1194696426391602
149,12,201,0.0,233,1.0398468971252441,1.0,1.1200463771820068,
149,12,201,0.0,233,,,,1.0398468971252441
149,12,201,1.0,233,,,,1.1200463771820068
149,13,233,1.0,243,1.1165882349014282,1.0,1.1165882349014282,
149,13,233,0.0,243,,,,1.0367472171783447
149,13,233,1.0,243,,,,1.1165882349014282
149,14,243,0.0,237,1.0456862449645996,1.0,1.1231971979141235,
149,14,243,0.0,237,,,,1.0456862449645996
149,14,243,1.0,237,,,,1.1231971979141235
149,15,237,0.0,239,1.0530738830566406,1.0,1.132871389389038,
149,15,237,0.0,239,,,,1.0530738830566406
149,15,237,1.0,239,,,,1.132871389389038
149,16,239,0.0,240,0.6738664507865906,0.0,0.6738664507865906,
149,16,239,0.0,240,,,,0.6738664507865906
150,1,211,0.0,154,0.958961546421051,1.0,1.0361297130584717,
150,1,211,0.0,154,,,,0.958961546421051
150,1,211,1.0,154,,,,1.0361297130584717
150,2,154,1.0,157,1.1892473697662354,1.0,1.1892473697662354,
150,2,154,0.0,157,,,,1.1030207872390747
150,2,154,1.0,157,,,,1.1892473697662354
150,3,157,0.0,158,1.044258952140808,1.0,1.1193082332611084,
150,3,157,0.0,158,,,,1.044258952140808
150,3,157,1.0,158,,,,1.1193082332611084
150,4,158,0.0,177,0.6497645974159241,0.0,0.6497645974159241,
150,4,158,0.0,177,,,,0.6497645974159241
150,5,177,0.0,178,0.7053125500679016,0.0,0.7053125500679016,
150,5,177,0.0,178,,,,0.7053125500679016
150,6,178,0.0,188,1.036894679069519,1.0,1.1183260679244995,
150,6,178,0.0,188,,,,1.036894679069519
150,6,178,1.0,188,,,,1.1183260679244995
150,7,188,1.0,189,1.1315090656280518,1.0,1.1315090656280518,
150,7,188,0.0,189,,,,1.0513482093811035
150,7,188,1.0,189,,,,1.1315090656280518
150,8,189,0.0,210,1.012728214263916,1.0,1.0898019075393677,
150,8,189,0.0,210,,,,1.012728214263916
150,8,189,1.0,210,,,,1.0898019075393677
150,9,210,1.0,201,1.1210728883743286,1.0,1.1210728883743286,
150,9,210,0.0,201,,,,1.0410830974578857
150,9,210,1.0,201,,,,1.1210728883743286
150,10,201,0.0,233,1.0422431230545044,1.0,1.121163249015808,
150,10,201,0.0,233,,,,1.0422431230545044
150,10,201,1.0,233,,,,1.121163249015808
150,11,233,0.0,244,1.0553592443466187,1.0,1.1335039138793945,
150,11,233,0.0,244,,,,1.0553592443466187
150,11,233,1.0,244,,,,1.1335039138793945
150,12,244,0.0,34,0.6756117939949036,0.0,0.6756117939949036,
150,12,244,0.0,34,,,,0.6756117939949036
150,13,34,0.0,33,1.0440075397491455,1.0,1.1188410520553589,
150,13,34,0.0,33,,,,1.0440075397491455
150,13,34,1.0,33,,,,1.1188410520553589
150,14,33,0.0,31,1.0426957607269287,1.0,1.1196260452270508,
150,14,33,0.0,31,,,,1.0426957607269287
150,14,33,1.0,31,,,,1.1196260452270508
150,15,31,0.0,358,1.0389585494995117,1.0,1.116639256477356,
150,15,31,0.0,358,,,,1.0389585494995117
150,15,31,1.0,358,,,,1.116639256477356
150,16,358,0.0,40,1.04542076587677,1.0,1.1198704242706299,
150,16,358,0.0,40,,,,1.04542076587677
150,16,358,1.0,40,,,,1.1198704242706299
150,17,40,0.0,50,1.0304725170135498,1.0,1.106940746307373,
150,17,40,0.0,50,,,,1.0304725170135498
150,17,40,1.0,50,,,,1.106940746307373
150,18,50,1.0,20,1.1018061637878418,1.0,1.1018061637878418,
150,18,50,0.0,20,,,,1.0239781141281128
150,18,50,1.0,20,,,,1.1018061637878418
150,19,20,0.0,23,0.6653630137443542,0.0,0.6653630137443542,
150,19,20,0.0,23,,,,0.6653630137443542
150,20,23,0.0,73,0.674708366394043,0.0,0.674708366394043,
150,20,23,0.0,73,,,,0.674708366394043
150,21,73,0.0,22,1.0279611349105835,1.0,1.1094741821289062,
150,21,73,0.0,22,,,,1.0279611349105835
150,21,73,1.0,22,,,,1.1094741821289062
150,22,22,0.0,329,1.062493920326233,1.0,1.1461598873138428,
150,22,22,0.0,329,,,,1.062493920326233
150,22,22,1.0,329,,,,1.1461598873138428
150,23,329,0.0,89,1.0250592231750488,1.0,1.105175256729126,
150,23,329,0.0,89,,,,1.0250592231750488
150,23,329,1.0,89,,,,1.105175256729126
150,24,89,0.0,279,0.6818621158599854,0.0,0.6818621158599854,
150,24,89,0.0,279,,,,0.6818621158599854
151,1,87,0.0,106,1.0507440567016602,1.0,1.1347694396972656,
151,1,87,0.0,106,,,,1.0507440567016602
151,1,87,1.0,106,,,,1.1347694396972656
151,2,106,0.0,267,1.0442012548446655,1.0,1.1259721517562866,
151,2,106,0.0,267,,,,1.0442012548446655
151,2,106,1.0,267,,,,1.1259721517562866
151,3,267,0.0,262,1.0490684509277344,1.0,1.1307003498077393,
151,3,267,0.0,262,,,,1.0490684509277344
151,3,267,1.0,262,,,,1.1307003498077393
151,4,262,0.0,315,0.7013334035873413,0.0,0.7013334035873413,
151,4,262,0.0,315,,,,0.7013334035873413
151,5,315,0.0,302,1.0216690301895142,1.0,1.1025426387786865,
151,5,315,0.0,302,,,,1.0216690301895142
151,5,315,1.0,302,,,,1.1025426387786865
152,1,165,1.0,175,1.1271637678146362,1.0,1.1271637678146362,
152,1,165,0.0,175,,,,1.0466792583465576
152,1,165,1.0,175,,,,1.1271637678146362
152,2,175,0.0,160,0.6737277507781982,0.0,0.6737277507781982,
152,2,175,0.0,160,,,,0.6737277507781982
152,3,160,0.0,168,0.679852306842804,0.0,0.679852306842804,
152,3,160,0.0,168,,,,0.679852306842804
152,4,168,1.0,167,1.1164799928665161,1.0,1.1164799928665161,
152,4,168,0.0,167,,,,1.0367300510406494
152,4,168,1.0,167,,,,1.1164799928665161
152,5,167,0.0,393,1.0057634115219116,1.0,1.0854065418243408,
152,5,167,0.0,393,,,,1.0057634115219116
152,5,167,1.0,393,,,,1.0854065418243408
153,1,346,1.0,170,1.117344617843628,1.0,1.117344617843628,
153,1,346,0.0,170,,,,1.0448405742645264
153,1,346,1.0,170,,,,1.117344617843628
153,2,170,0.0,370,1.0330909490585327,1.0,1.112221121788025,
153,2,170,0.0,370,,,,1.0330909490585327
153,2,170,1.0,370,,,,1.112221121788025
153,3,370,0.0,169,0.6730058789253235,0.0,0.6730058789253235,
153,3,370,0.0,169,,,,0.6730058789253235
153,4,169,1.0,375,1.0938767194747925,1.0,1.0938767194747925,
153,4,169,0.0,375,,,,1.0178450345993042
153,4,169,1.0,375,,,,1.0938767194747925
153,5,375,1.0,157,1.1378576755523682,1.0,1.1378576755523682,
153,5,375,0.0,157,,,,1.0573139190673828
153,5,375,1.0,157,,,,1.1378576755523682
153,6,157,0.0,158,1.0439260005950928,1.0,1.11925208568573,
153,6,157,0.0,158,,,,1.0439260005950928
153,6,157,1.0,158,,,,1.11925208568573
153,7,158,0.0,177,0.6507772207260132,0.0,0.6507772207260132,
153,7,158,0.0,177,,,,0.6507772207260132
153,8,177,0.0,178,0.7040848731994629,0.0,0.7040848731994629,
153,8,177,0.0,178,,,,0.7040848731994629
153,9,178,0.0,188,1.0371472835540771,1.0,1.1185705661773682,
153,9,178,0.0,188,,,,1.0371472835540771
153,9,178,1.0,188,,,,1.1185705661773682
153,10,188,1.0,189,1.1318985223770142,1.0,1.1318985223770142,
153,10,188,0.0,189,,,,1.051833987236023
153,10,188,1.0,189,,,,1.1318985223770142
153,11,189,0.0,210,1.0133843421936035,1.0,1.0903751850128174,
153,11,189,0.0,210,,,,1.0133843421936035
153,11,189,1.0,210,,,,1.0903751850128174
153,12,210,1.0,201,1.121115803718567,1.0,1.121115803718567,
153,12,210,0.0,201,,,,1.0412335395812988
153,12,210,1.0,201,,,,1.121115803718567
153,13,201,0.0,233,1.042285442352295,1.0,1.121433138847351,
153,13,201,0.0,233,,,,1.042285442352295
153,13,201,1.0,233,,,,1.121433138847351
153,14,233,0.0,244,1.0556106567382812,1.0,1.1339319944381714,
153,14,233,0.0,244,,,,1.0556106567382812
153,14,233,1.0,244,,,,1.1339319944381714
153,15,244,0.0,34,0.675680935382843,0.0,0.675680935382843,
153,15,244,0.0,34,,,,0.675680935382843
153,16,34,0.0,33,1.0441956520080566,1.0,1.1191785335540771,
153,16,34,0.0,33,,,,1.0441956520080566
153,16,34,1.0,33,,,,1.1191785335540771
153,17,33,0.0,31,1.0428894758224487,1.0,1.1198538541793823,
153,17,33,0.0,31,,,,1.0428894758224487
153,17,33,1.0,31,,,,1.1198538541793823
153,18,31,0.0,358,1.0389630794525146,1.0,1.1166563034057617,
153,18,31,0.0,358,,,,1.0389630794525146
153,18,31,1.0,358,,,,1.1166563034057617
153,19,358,0.0,40,1.0455396175384521,1.0,1.1197896003723145,
153,19,358,0.0,40,,,,1.0455396175384521
153,19,358,1.0,40,,,,1.1197896003723145
153,20,40,0.0,50,1.0305638313293457,1.0,1.1069053411483765,
153,20,40,0.0,50,,,,1.0305638313293457
153,20,40,1.0,50,,,,1.1069053411483765
153,21,50,1.0,20,1.1002172231674194,1.0,1.1002172231674194,
153,21,50,0.0,20,,,,1.022698998451233
153,21,50,1.0,20,,,,1.1002172231674194
153,22,20,0.0,23,0.6658445000648499,0.0,0.6658445000648499,
153,22,20,0.0,23,,,,0.6658445000648499
153,23,23,0.0,73,0.6748238801956177,0.0,0.6748238801956177,
153,23,23,0.0,73,,,,0.6748238801956177
153,24,73,0.0,22,1.0286921262741089,1.0,1.110225796699524,
153,24,73,0.0,22,,,,1.0286921262741089
153,24,73,1.0,22,,,,1.110225796699524
153,25,22,0.0,329,1.0616729259490967,1.0,1.144890546798706,
153,25,22,0.0,329,,,,1.0616729259490967
153,25,22,1.0,329,,,,1.144890546798706
153,26,329,0.0,89,1.0261658430099487,1.0,1.1064064502716064,
153,26,329,0.0,89,,,,1.0261658430099487
153,26,329,1.0,89,,,,1.1064064502716064
153,27,89,0.0,279,0.6820544600486755,0.0,0.6820544600486755,
153,27,89,0.0,279,,,,0.6820544600486755
153,28,279,1.0,323,1.14573073387146,1.0,1.14573073387146,
153,28,279,0.0,323,,,,1.0612753629684448
153,28,279,1.0,323,,,,1.14573073387146
154,1,346,1.0,170,1.1178555488586426,1.0,1.1178555488586426,
154,1,346,0.0,170,,,,1.0389785766601562
154,1,346,1.0,170,,,,1.1178555488586426
154,2,170,0.0,370,1.031553030014038,1.0,1.1088809967041016,
154,2,170,0.0,370,,,,1.031553030014038
154,2,170,1.0,370,,,,1.1088809967041016
154,3,370,0.0,169,0.6724246740341187,0.0,0.6724246740341187,
154,3,370,0.0,169,,,,0.6724246740341187
154,4,169,1.0,375,1.085823655128479,1.0,1.085823655128479,
154,4,169,0.0,375,,,,1.0083218812942505
154,4,169,1.0,375,,,,1.085823655128479
154,5,375,1.0,157,1.1407185792922974,1.0,1.1407185792922974,
154,5,375,0.0,157,,,,1.0574932098388672
154,5,375,1.0,157,,,,1.1407185792922974
154,6,157,0.0,158,1.0395762920379639,1.0,1.11807119846344,
154,6,157,0.0,158,,,,1.0395762920379639
154,6,157,1.0,158,,,,1.11807119846344
154,7,158,0.0,177,0.6472579836845398,0.0,0.6472579836845398,
154,7,158,0.0,177,,,,0.6472579836845398
154,8,177,0.0,178,0.704541802406311,0.0,0.704541802406311,
154,8,177,0.0,178,,,,0.704541802406311
154,9,178,1.0,187,1.0436973571777344,1.0,1.0436973571777344,
154,9,178,0.0,187,,,,0.9660965204238892
154,9,178,1.0,187,,,,1.0436973571777344
154,10,187,1.0,147,1.1857256889343262,1.0,1.1857256889343262,
154,10,187,0.0,147,,,,1.0997920036315918
154,10,187,1.0,147,,,,1.1857256889343262
155,1,358,0.0,40,1.04542076587677,1.0,1.1198704242706299,
155,1,358,0.0,40,,,,1.04542076587677
155,1,358,1.0,40,,,,1.1198704242706299
155,2,40,0.0,50,1.0304725170135498,1.0,1.106940746307373,
155,2,40,0.0,50,,,,1.0304725170135498
155,2,40,1.0,50,,,,1.106940746307373
155,3,50,1.0,20,1.1018061637878418,1.0,1.1018061637878418,
155,3,50,0.0,20,,,,1.0239781141281128
155,3,50,1.0,20,,,,1.1018061637878418
155,4,20,0.0,23,0.6653630137443542,0.0,0.6653630137443542,
155,4,20,0.0,23,,,,0.6653630137443542
155,5,23,0.0,73,0.674708366394043,0.0,0.674708366394043,
155,5,23,0.0,73,,,,0.674708366394043
155,6,73,0.0,22,1.0279611349105835,1.0,1.1094741821289062,
155,6,73,0.0,22,,,,1.0279611349105835
155,6,73,1.0,22,,,,1.1094741821289062
155,7,22,0.0,329,1.062493920326233,1.0,1.1461598873138428,
155,7,22,0.0,329,,,,1.062493920326233
155,7,22,1.0,329,,,,1.1461598873138428
155,8,329,0.0,89,1.0250592231750488,1.0,1.105175256729126,
155,8,329,0.0,89,,,,1.0250592231750488
155,8,329,1.0,89,,,,1.105175256729126
155,9,89,0.0,279,0.6818621158599854,0.0,0.6818621158599854,
155,9,89,0.0,279,,,,0.6818621158599854
156,1,211,0.0,154,0.9668169617652893,1.0,1.042551040649414,
156,1,211,0.0,154,,,,0.9668169617652893
156,1,211,1.0,154,,,,1.042551040649414
156,2,154,0.0,156,1.0318517684936523,1.0,1.1141808032989502,
156,2,154,0.0,156,,,,1.0318517684936523
156,2,154,1.0,156,,,,1.1141808032989502
156,3,156,1.0,165,1.1769322156906128,1.0,1.1769322156906128,
156,3,156,0.0,165,,,,1.086263656616211
156,3,156,1.0,165,,,,1.1769322156906128
156,4,165,1.0,175,1.1271637678146362,1.0,1.1271637678146362,
156,4,165,0.0,175,,,,1.0466792583465576
156,4,165,1.0,175,,,,1.1271637678146362
156,5,175,0.0,160,0.6737277507781982,0.0,0.6737277507781982,
156,5,175,0.0,160,,,,0.6737277507781982
156,6,160,0.0,168,0.679852306842804,0.0,0.679852306842804,
156,6,160,0.0,168,,,,0.679852306842804
156,7,168,1.0,167,1.1164799928665161,1.0,1.1164799928665161,
156,7,168,0.0,167,,,,1.0367300510406494
156,7,168,1.0,167,,,,1.1164799928665161
156,8,167,0.0,393,1.0057634115219116,1.0,1.0854065418243408,
156,8,167,0.0,393,,,,1.0057634115219116
156,8,167,1.0,393,,,,1.0854065418243408
157,1,391,0.0,345,1.377024531364441,1.0,1.477124810218811,
157,1,391,0.0,345,,,,1.377024531364441
157,1,391,1.0,345,,,,1.477124810218811
157,1,391,2.0,345,,,,1.321291208267212
157,2,345,0.0,169,0.682742714881897,0.0,0.682742714881897,
157,2,345,0.0,169,,,,0.682742714881897
157,3,169,1.0,375,1.0844318866729736,1.0,1.0844318866729736,
157,3,169,0.0,375,,,,1.0049934387207031
157,3,169,1.0,375,,,,1.0844318866729736
157,4,375,1.0,157,1.1430821418762207,1.0,1.1430821418762207,
157,4,375,0.0,157,,,,1.058172583580017
157,4,375,1.0,157,,,,1.1430821418762207
157,5,157,0.0,158,1.0402734279632568,1.0,1.1185791492462158,
157,5,157,0.0,158,,,,1.0402734279632568
157,5,157,1.0,158,,,,1.1185791492462158
157,6,158,0.0,177,0.647351086139679,0.0,0.647351086139679,
157,6,158,0.0,177,,,,0.647351086139679
157,7,177,0.0,178,0.7073007822036743,0.0,0.7073007822036743,
157,7,177,0.0,178,,,,0.7073007822036743
157,8,178,0.0,188,1.035393238067627,1.0,1.1151487827301025,
157,8,178,0.0,188,,,,1.035393238067627
157,8,178,1.0,188,,,,1.1151487827301025
157,9,188,1.0,189,1.1286544799804688,1.0,1.1286544799804688,
157,9,188,0.0,189,,,,1.0508849620819092
157,9,188,1.0,189,,,,1.1286544799804688
157,10,189,0.0,210,1.0109615325927734,1.0,1.0894570350646973,
157,10,189,0.0,210,,,,1.0109615325927734
157,10,189,1.0,210,,,,1.0894570350646973
157,11,210,1.0,201,1.1190953254699707,1.0,1.1190953254699707,
157,11,210,0.0,201,,,,1.0397369861602783
157,11,210,1.0,201,,,,1.1190953254699707
157,12,201,0.0,233,1.039703130722046,1.0,1.1196587085723877,
157,12,201,0.0,233,,,,1.039703130722046
157,12,201,1.0,233,,,,1.1196587085723877
157,13,233,0.0,244,1.0513569116592407,1.0,1.1303118467330933,
157,13,233,0.0,244,,,,1.0513569116592407
157,13,233,1.0,244,,,,1.1303118467330933
157,14,244,0.0,34,0.6738466024398804,0.0,0.6738466024398804,
157,14,244,0.0,34,,,,0.6738466024398804
157,15,34,1.0,32,1.1162008047103882,1.0,1.1162008047103882,
157,15,34,0.0,32,,,,1.0373183488845825
157,15,34,1.0,32,,,,1.1162008047103882
158,1,24,0.0,350,1.0561230182647705,1.0,1.1413941383361816,
158,1,24,0.0,350,,,,1.0561230182647705
